134 -53.0118 -80.4664 -100.523 1193.93 110.381 150 1083 642.852
135 -75.1473 -80.4664 -100.523 1410.57 322.334 55 1142 547.96
136 -77.3504 -80.4664 -100.523 1270.48 214.67 33 1586 566.953
137 -52.9144 -80.4664 -100.523 1317.5 193.397 119 1329 612.74
138 -72.504 -80.4664 -100.523 1164.04 126.601 94 1250 651.552
139 -75.6185 -80.4664 -100.523 1281.88 249.46 32 930 511.93
140 -71.4751 -80.4664 -100.523 980.997 18.3247 308 1316 598.94
141 -71.8972 -80.4664 -100.523 944.172 128.327 39 1396 481.253
142 -75.7893 -80.4664 -100.523 962.66 5.94922 303 1128 556.23
143 -65.4848 -80.4664 -100.523 1000.38 164.076 95 729 428.43
144 -70.6148 -80.4664 -100.523 888.165 17.3376 228 1082 533.94
145 -82.5329 -82.5329 -100.523 829.047 -15.9616 223 1285 621.83
146 -71.2338 -82.5329 -100.523 803.256 -3.01851 297 1119 642.254
147 -91.1816 -91.1816 -100.523 640.633 25.763 113 1124 534.952
148 -93.428 -93.428 -100.523 672.43 -23.658 242 910 556.157
149 -93.0204 -93.428 -100.523 585.548 -46.3594 200 1765 477.752
150 -91.0272 -93.428 -100.523 610.901 -24.1051 196 1461 543.72
151 -90.0629 -93.428 -100.523 541.278 -46.5081 104 1175 475.053
152 -94.8645 -94.8645 -100.523 639.009 -9.95677 201 895 395.12
153 -95.6661 -95.6661 -100.523 328.712 -64.5754 147 629 344.252
154 -93.5818 -95.6661 -100.523 219.278 -69.0704 115 613 265.82
155 -94.4915 -95.6661 -100.523 263.375 -72.4175 142 831 306.12
156 -95.2921 -95.6661 -100.523 199.123 -74.5041 139 594 267.352
157 -94.936 -95.6661 -100.523 253.032 -60.9426 115 513 243.52
158 -96.1966 -96.1966 -100.523 173.404 -78.1095 98 525 228.32
159 -94.6352 -96.1966 -100.523 94.5803 -82.7073 119 502 213.42
160 -94.2841 -96.1966 -100.523 79.16 -82.4026 82 604 192.62
161 -96.0849 -96.1966 -100.523 11.382 -87.364 112 376 181.82
162 -96.2511 -96.2511 -100.523 10.9645 -90.8087 108 268 155.752
163 -95.6921 -96.2511 -100.523 30.962 -84.1113 79 586 194.22
164 -58.0529 -58.0529 -100.523 1839.5 325.08 126 1049 459.656
165 -39.9716 -58.0529 -100.523 1871.2 509.948 34 879 411.83
166 -50.4164 -58.0529 -100.523 2019.39 347.728 68 883 427.254
167 -65.442 -65.442 -100.523 1825.15 380.469 80 1089 525.13
168 -56.8823 -65.442 -100.523 1687.57 449.246 143 1027 443.13
169 -50.3117 -65.442 -100.523 1767.68 284.133 84 1301 494.14
170 -48.1668 -65.442 -100.523 1860.19 705.652 41 897 356.053
171 -24.5848 -65.442 -100.523 1649.19 284.627 201 995 548.65
172 -40.8119 -65.442 -100.523 1799.49 457.726 33 1356 429.456
173 -65.6468 -65.6468 -100.523 1602.42 264.307 73 1272 618.754
174 -69.9153 -69.9153 -100.523 1824.46 276.686 200 1678 653.65
175 -56.7605 -69.9153 -100.523 1938.17 377.425 18 1457 595.97
176 -59.0074 -69.9153 -100.523 1382.89 42.3473 325 2035 672.153
177 -35.512 -69.9153 -100.523 1663.9 400.002 65 1164 540.92
178 -31.1624 -69.9153 -100.523 1499.12 257.868 75 1613 580.253
179 -50.9956 -69.9153 -100.523 1788.03 363.038 67 1440 528.43
180 -59.732 -69.9153 -100.523 1447.91 214.599 81 991 517.73
181 -69.5129 -69.9153 -100.523 1411.52 302.746 60 1146 508.253
182 -51.2302 -69.9153 -100.523 1490.09 239.531 119 1122 533.853
183 -58.256 -69.9153 -100.523 1192.42 116.239 223 1382 671.42
184 -60.2197 -69.9153 -100.523 1430.15 192.153 114 999 554.554
185 -49.4291 -69.9153 -100.523 1258.62 131.073 121 1161 584.755
186 -77.6018 -77.6018 -100.523 1376.41 99.4777 200 1409 581.053
187 -62.3223 -77.6018 -100.523 1049.96 61.5108 193 1070 524.453
188 -65.2986 -77.6018 -100.523 791.471 -5.12376 270 902 528.952
189 -74.855 -77.6018 -100.523 865.746 25.51 263 1272 587.42
190 -65.2858 -77.6018 -100.523 894.683 30.4327 191 1137 571.554
191 -62.4067 -77.6018 -100.523 839.158 -0.741497 293 844 565.75
192 -75.7865 -77.6018 -100.523 1069.14 85.7774 157 1012 521.353
193 -70.4206 -77.6018 -100.523 732.798 -23.9207 256 1151 5053
194 -70.8032 -77.6018 -100.523 619.838 -31.4638 187 1187 470.92
195 -71.4926 -77.6018 -100.523 539.323 -25.6754 217 931 508.954
196 -76.0829 -77.6018 -100.523 590.881 -29.3058 218 1132 480.552
197 -67.6815 -77.6018 -100.523 539.795 -42.2568 282 869 419.42
198 -63.6812 -77.6018 -100.523 507.966 -27.6231 172 1030 4512
199 -72.4784 -77.6018 -100.523 540.464 -29.045 223 744 452.12
200 -83.8658 -83.8658 -100.523 437.723 -44.2762 220 1012 423.754
201 -66.9625 -83.8658 -100.523 528.021 -37.5883 195 1082 428.74
202 -82.3034 -83.8658 -100.523 447.415 -44.8917 182 703 381.953
203 -79.6476 -83.8658 -100.523 500.665 -30.6297 148 835 398.52
204 -83.6004 -83.8658 -100.523 376.123 -42.7647 169 967 352.356
205 -82.3184 -83.8658 -100.523 303.505 -47.126 147 679 389.752
206 -81.9608 -83.8658 -100.523 412.338 6.0027 114 657 320.62
207 -83.0553 -83.8658 -100.523 204.362 -60.1802 138 886 308.63
208 -82.5804 -83.8658 -100.523 220.204 -55.8115 121 790 303.153
209 -82.2471 -83.8658 -100.523 228.371 -63.715 143 517 273.32
210 -82.6545 -83.8658 -100.523 83.9143 -65.9614 125 607 227.92
211 -82.6482 -83.8658 -100.523 91.9528 -71.1609 152 412 237.452
212 -84.7011 -84.7011 -100.523 145.315 -63.4668 127 803 229.152
213 -84.6116 -84.7011 -100.523 27.5384 -74.2942 136 292 200.22
214 -85.9833 -85.9833 -100.523 21.0189 -75.5744 126 279 191.552
215 -84.948 -85.9833 -100.523 38.5355 -73.6012 128 380 211.452
216 -85.3746 -85.9833 -100.523 46.6939 -73.8384 101 527 187.853
217 -85.0435 -85.9833 -100.523 93.4458 -58.7598 120 439 200.72
218 -84.9393 -85.9833 -100.523 15.3889 -76.7019 117 282 191.052
219 -86.2396 -86.2396 -100.523 48.1542 -76.644 117 416 195.652
220 -85.791 -86.2396 -100.523 -37.6428 -79.9599 106 256 159.73
221 -86.206 -86.2396 -100.523 -37.8014 -79.4245 98 245 164.52
222 -86.0813 -86.2396 -100.523 -51.8351 -81.2735 121 227 163.52
223 -85.3852 -86.2396 -100.523 60.6228 -65.7018 96 676 191.051
224 -86.3352 -86.3352 -100.523 21.1786 -79.3668 120 340 176.652
225 -85.9717 -86.3352 -100.523 -55.7415 -81.234 99 201 149.22
226 -32.6438 -32.6438 -100.523 1881.81 504.707 50 1545 4642
227 -58.815 -58.815 -100.523 1910.2 453.547 62 1057 500.73
228 -62.1927 -62.1927 -100.523 1699.19 385.419 30 1032 516.24
229 -80.6125 -80.6125 -100.523 1634.92 269.41 57 1381 599.054
230 -49.1991 -80.6125 -100.523 1595.33 460.431 41 1218 450.83
231 -50.3006 -80.6125 -100.523 1670.45 305.326 78 1143 491.93
232 -57.5569 -80.6125 -100.523 1832.29 252.243 164 1261 498.85
233 -59.2727 -80.6125 -100.523 1842.8 374.889 70 1506 484.94
234 -56.9695 -80.6125 -100.523 1580.84 355.576 57 1265 523.752
235 -61.3272 -80.6125 -100.523 1781.62 285.783 100 1401 532.46
236 -67.2264 -80.6125 -100.523 1761.41 318.933 108 1792 593.554
237 -54.6756 -80.6125 -100.523 1628.41 206.194 115 967 554.22
238 -50.523 -80.6125 -100.523 1451.54 490.374 65 946 400.22
239 -67.9387 -80.6125 -100.523 1399.27 183.6 169 850 5294
240 -69.242 -80.6125 -100.523 1451.87 260.723 48 1219 559.354
241 -53.0088 -80.6125 -100.523 1399.64 81.5559 234 1031 597.752
242 -62.438 -80.6125 -100.523 1366.41 251.19 30 1658 568.85
243 -69.0724 -80.6125 -100.523 1495.87 278.41 129 1304 513.79
244 -61.8663 -80.6125 -100.523 1440.26 199.614 156 864 532.74
245 -68.0622 -80.6125 -100.523 1317.8 83.4318 237 954 593.93
246 -71.3785 -80.6125 -100.523 945.266 32.6735 164 1121 545.952
247 -71.1263 -80.6125 -100.523 1105.25 63.0241 199 1245 610.53
248 -72.2219 -80.6125 -100.523 870.934 48.7704 134 1046 575.553
249 -69.0873 -80.6125 -100.523 968.024 52.7486 148 1270 628.32
250 -60.7775 -80.6125 -100.523 1192.07 92.0872 123 1261 556.952
251 -75.7645 -80.6125 -100.523 902.432 32.6916 109 900 474.33
252 -77.2682 -80.6125 -100.523 992.07 34.0477 207 1045 499.453
253 -71.6687 -80.6125 -100.523 733.188 16.9257 260 1028 546.153
254 -68.5978 -80.6125 -100.523 698.761 -21.3889 312 1239 623.33
255 -81.1329 -81.1329 -100.523 886.774 -8.92562 259 1025 549.83
256 -84.1088 -84.1088 -100.523 818.227 -30.5458 235 1226 519.253
257 -70.1374 -84.1088 -100.523 693.179 4.58347 133 761 4942
258 -78.6444 -84.1088 -100.523 763.84 -18.8619 196 930 521.83
259 -74.0374 -84.1088 -100.523 747.979 -27.5797 251 1157 519.052
260 -76.3958 -84.1088 -100.523 583.859 -23.5454 250 945 522.354
261 -74.8952 -84.1088 -100.523 673.535 -10.0323 129 782 478.54
262 -87.8589 -87.8589 -100.523 615.976 -30.029 190 833 463.42
263 -66.58 -87.8589 -100.523 593.263 -11.7328 253 1048 499.32
264 -77.4301 -87.8589 -100.523 567.645 -42.0796 172 752 449.752
265 -75.4042 -87.8589 -100.523 614.635 -38.9808 223 853 476.052
266 -84.2481 -87.8589 -100.523 529.961 -43.9256 241 1355 508.12
267 -88.9136 -88.9136 -100.523 458.611 -51.3558 125 884 363.153
268 -95.628 -95.628 -100.523 355.58 -61.0868 106 872 314.72
269 -86.818 -95.628 -100.523 372.259 -54.9769 217 725 349.057
270 -91.522 -95.628 -100.523 376.75 -56.7468 104 753 371.054
271 -94.5589 -95.628 -100.523 459.98 -61.5798 155 566 348.455
272 -89.7884 -95.628 -100.523 346.818 -59.8736 103 479 312.53
273 -91.0068 -95.628 -100.523 412.845 -37.3893 135 1056 330.93
274 -97.6005 -97.6005 -100.523 237.872 -74.019 127 510 252.453
275 -97.2415 -97.6005 -100.523 215.486 -73.6205 103 454 249.153
276 -98.007 -98.007 -100.523 132.978 -71.8874 96 741 2482
277 -97.9914 -98.007 -100.523 177.114 -70.1247 84 816 272.72
278 -97.9162 -98.007 -100.523 96.1991 -81.3497 83 514 186.652
279 -97.7706 -98.007 -100.523 83.1697 -80.8223 75 704 182.42
280 -98.1099 -98.1099 -100.523 102.225 -80.7289 76 467 179.252
281 -97.9379 -98.1099 -100.523 149.964 -75.0796 79 947 223.62
282 -98.1712 -98.1712 -100.523 17.6775 -84.6877 81 340 149.52
283 -97.837 -98.1712 -100.523 -35.5428 -94.6576 59 234 108.452
284 -98.0216 -98.1712 -100.523 27.7494 -83.5448 55 611 181.752
285 -98.1825 -98.1825 -100.523 -52.2605 -92.8801 61 448 114.42
286 -57.153 -57.153 -100.523 2022.62 660.541 13 964 414.058
287 -59.9798 -59.9798 -100.523 1917.24 374.974 110 957 480.654
288 -32.1998 -59.9798 -100.523 1839.17 651.969 38 1055 354.655
289 -51.6064 -59.9798 -100.523 1698.95 400.111 7 1193 460.854
290 -71.2417 -71.2417 -100.523 1725.33 462.324 11 993 4033
291 -56.7564 -71.2417 -100.523 1863.99 610.552 10 1387 496.73
292 -93.9191 -93.9191 -100.523 1820.71 514.595 87 1319 434.93
293 -66.6973 -93.9191 -100.523 1819.69 297.276 92 1195 540.454
294 -56.6735 -93.9191 -100.523 1838.89 211.416 128 988 534.64
295 -62.0167 -93.9191 -100.523 1817.71 329.901 70 1110 454.255
296 -70.0788 -93.9191 -100.523 1850.15 414.81 57 1156 428.34
297 -40.6549 -93.9191 -100.523 1963.78 501.696 22 1275 476.34
298 -61.3512 -93.9191 -100.523 1976.91 437.606 130 874 461.22
299 -62.6516 -93.9191 -100.523 1637.69 352.395 56 842 437.653
300 -53.5093 -93.9191 -100.523 1537.42 183.325 128 1710 690.453
301 -66.3098 -93.9191 -100.523 1339.01 160.877 234 1413 668.852
302 -76.7328 -93.9191 -100.523 1483.02 137.05 46 1595 629.83
303 -69.6729 -93.9191 -100.523 1484.48 106.185 109 1493 623.55
304 -69.7971 -93.9191 -100.523 1208.03 95.3736 156 890 525.24
305 -69.0899 -93.9191 -100.523 1037.34 34.6866 160 1008 590.85
306 -74.1356 -93.9191 -100.523 1183.04 94.5811 128 920 499.353
307 -80.3908 -93.9191 -100.523 1004.2 27.7641 76 879 612.26
308 -58.6499 -93.9191 -100.523 1015.87 140.061 50 1394 603.33
309 -60.3451 -93.9191 -100.523 883.403 67.5997 188 1403 543.653
310 -54.5487 -93.9191 -100.523 1044.39 99.2676 266 1103 512.352
311 -80.8717 -93.9191 -100.523 925.632 97.6573 156 832 458.44
312 -78.3887 -93.9191 -100.523 768.269 -13.7739 251 807 518.252
313 -84.1919 -93.9191 -100.523 533.521 -33.5302 236 1031 484.857
314 -81.3044 -93.9191 -100.523 666.278 -9.94401 253 1048 575.24
315 -88.397 -93.9191 -100.523 561.232 -1.354 116 1399 501.92
316 -81.9318 -93.9191 -100.523 565.636 -17.4188 223 802 442.43
317 -88.2248 -93.9191 -100.523 607.433 -8.48211 206 728 427.152
318 -88.077 -93.9191 -100.523 490.937 -41.7486 174 762 390.52
319 -92.908 -93.9191 -100.523 515.3 -40.8209 156 832 416.42
320 -92.6342 -93.9191 -100.523 414.353 -26.9146 180 626 386.453
321 -91.4804 -93.9191 -100.523 352.274 -57.6583 111 1014 385.752
322 -94.9554 -94.9554 -100.523 442.06 -42.2224 121 806 342.24
323 -93.0488 -94.9554 -100.523 251.205 -73.6364 92 859 274.452
324 -92.2561 -94.9554 -100.523 223.953 -70.3249 131 705 277.12
325 -92.5145 -94.9554 -100.523 144.229 -79.7167 124 582 222.952
326 -94.7655 -94.9554 -100.523 180.375 -66.8795 107 949 297.752
327 -96.4556 -96.4556 -100.523 56.0674 -82.9617 97 673 1894
328 -95.0878 -96.4556 -100.523 65.8162 -8.16013 98 325 160.352
329 -95.0218 -96.4556 -100.523 -26.764 -87.702 117 257 153.152
330 -95.5518 -96.4556 -100.523 22.4521 -82.2988 96 498 173.952
331 -95.8811 -96.4556 -100.523 13.6013 -80.72 95 371 164.552
332 -94.8262 -96.4556 -100.523 2.2878 -84.8601 94 550 153.052
333 -95.3778 -96.4556 -100.523 -10.803 -90.6336 102 236 1392
334 -96.7367 -96.7367 -100.523 -26.2618 -87.6392 82 612 153.32
335 -96.5257 -96.7367 -100.523 -28.2145 -87.3131 80 378 149.252
336 -95.9443 -96.7367 -100.523 43.8293 -86.1389 76 342 154.052
337 -96.433 -96.7367 -100.523 3.0034 -88.7129 89 345 151.72
338 -96.3693 -96.7367 -100.523 10.0129 -88.8773 80 682 158.952
339 -63.5793 -63.5793 -100.523 1825.85 282.731 25 1320 518.553
340 -77.8346 -77.8346 -100.523 1882.07 601.433 78 1141 487.557
341 -64.7365 -77.8346 -100.523 1980.68 363.976 64 1663 625.754
342 -82.775 -82.775 -100.523 1763.83 572.902 79 952 383.27
343 -51.7471 -82.775 -100.523 1791.39 467.609 75 892 401.054
344 -66.4684 -82.775 -100.523 1596.15 277.483 60 1152 559.43
345 -74.4014 -82.775 -100.523 1793.05 222.453 174 1029 563.755
346 -43.1044 -82.775 -100.523 1641.76 419.004 40 1035 454.754
347 -54.0098 -82.775 -100.523 2004.08 554.054 25 1355 426.54
348 -58.2956 -82.775 -100.523 1965.13 238.63 149 853 485.252
349 -62.9945 -82.775 -100.523 1535.88 364.813 27 1311 521.34
350 -33.7066 -82.775 -100.523 1658.01 555.59 55 1329 402.56
351 -45.6244 -82.775 -100.523 1714.74 466.375 26 966 405.952
352 -67.9384 -82.775 -100.523 1675.28 281.849 13 1705 580.65
353 -34.4354 -82.775 -100.523 1490.05 238.848 129 994 513.22
354 -73.6108 -82.775 -100.523 1488.19 148.436 108 1070 579.33
355 -41.149 -82.775 -100.523 1526.96 434.973 37 1601 541.252
356 -59.7273 -82.775 -100.523 1244.08 174.751 93 1136 460.35
357 -81.6484 -82.775 -100.523 1224.58 260.593 59 1033 423.655
358 -74.0545 -82.775 -100.523 1230.43 59.068 255 898 511.353
359 -81.5921 -82.775 -100.523 1060.57 73.0446 286 1238 609.952
360 -81.1073 -82.775 -100.523 1148.93 65.9303 161 1383 610.44
361 -73.8374 -82.775 -100.523 908.24 3.22323 287 1361 603.12
362 -75.8253 -82.775 -100.523 1081.64 67.2067 100 1656 623.653
363 -71.5599 -82.775 -100.523 975.308 26.4274 195 1053 516.253
364 -62.2978 -82.775 -100.523 978.548 15.4701 237 924 580.73
365 -85.4959 -85.4959 -100.523 749.083 12.9942 257 1090 556.25
366 -86.2012 -86.2012 -100.523 960.913 82.2721 145 1547 636.94
367 -80.4145 -86.2012 -100.523 845.44 7.71541 170 1101 526.957
368 -86.8253 -86.8253 -100.523 706.625 -10.4615 207 1562 593.23
369 -87.1334 -87.1334 -100.523 593.357 -39.361 265 841 496.452
370 -84.697 -87.1334 -100.523 548.516 -34.5054 235 918 488.82
371 -88.8656 -88.8656 -100.523 664.28 13.1034 153 964 463.553
372 -91.9418 -91.9418 -100.523 471.635 -41.0319 162 776 383.72
373 -91.401 -91.9418 -100.523 482.453 -44.3655 210 847 456.42
374 -92.0205 -92.0205 -100.523 402.786 -44.2031 91 698 386.153
375 -95.5053 -95.5053 -100.523 252.251 -67.6274 132 449 273.62
376 -92.8138 -95.5053 -100.523 289.652 -58.9713 154 1002 347.12
377 -93.2973 -95.5053 -100.523 312.534 -61.4999 188 448 297.353
